,state_abr,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,prod_year,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic
83,CA,420000.0,75,31500000.0,9450000.0,0.7,22050000.0,1997,0.0,76719.6,0.0,0.0,0.0,76719.6
84,CA,420000.0,93,39060000.0,4687000.0,0.63,24608000.0,1995,0.0,28576.6,0.0,0.0,0.0,28576.6
85,CA,470000.0,57,31490000.0,4094000.0,0.52,16375000.0,1992,,,,,,
86,CA,500000.0,90,45000000.0,7200000.0,0.5,22500000.0,1993,,,,,,
87,CA,520000.0,63,32760000.0,3276000.0,0.54,17690000.0,1991,,,,,,
88,CA,275000.0,30,8250000.0,1485000.0,2.03,16748000.0,2015,143619.6,150569.3,17910.1,22852.8,0.0,334951.8
89,CA,310000.0,36,11160000.0,2009000.0,2.04,22766000.0,2016,,,,,,
90,CA,320000.0,39,12480000.0,2995000.0,2.06,25709000.0,2014,7845.2,134904.2,15249.1,20154.2,0.0,178152.7
91,CA,330000.0,33,10890000.0,2505000.0,2.11,22978000.0,2013,6569.3,130277.0,12189.3,18075.6,0.0,167111.2
92,CA,330000.0,35,11550000.0,3119000.0,1.94,22407000.0,2012,2898.1,112795.9,7572.1,17423.0,0.3,140689.4
93,CA,335000.0,41,13735000.0,2198000.0,2.09,28706000.0,2017,,,,,,
94,CA,340000.0,40,13600000.0,3672000.0,1.04,14144000.0,2007,1.3,112185.1,2541.8,11249.3,28.7,126006.2
95,CA,355000.0,33,11715000.0,2109000.0,1.39,16284000.0,2009,796.9,73976.8,4115.9,9496.4,0.0,88386.0
96,CA,360000.0,51,18360000.0,4039000.0,1.39,25520000.0,2008,608.0,61475.8,3394.4,36480.3,17.1,101975.6
97,CA,370000.0,48,17760000.0,3730000.0,1.65,29304000.0,2011,14229.5,112450.6,7391.2,15457.0,0.0,149528.3
98,CA,380000.0,52,19760000.0,7706000.0,0.97,19167000.0,2006,0.0,45520.7,4963.9,13963.7,39.8,64488.1
99,CA,390000.0,45,17550000.0,5792000.0,1.05,18428000.0,2004,0.0,38897.8,4439.2,15984.1,0.0,59321.1
100,CA,400000.0,75,30000000.0,9300000.0,0.86,25800000.0,2005,0.0,42563.9,5460.7,13997.2,0.0,62021.8
101,CA,410000.0,67,27470000.0,6318000.0,1.55,42579000.0,2010,1410.8,93949.9,4521.7,11462.0,0.0,111344.4
102,CA,440000.0,70,30800000.0,11396000.0,0.59,18172000.0,2000,0.0,30796.5,0.0,0.0,0.0,30796.5
103,CA,450000.0,83,37350000.0,12326000.0,0.62,23157000.0,1998,0.0,61047.2,0.0,0.0,0.0,61047.2
104,CA,460000.0,61,28060000.0,7857000.0,0.69,19361000.0,2001,0.0,35178.6,0.0,0.0,0.0,35178.6
105,CA,465000.0,60,27900000.0,9486000.0,0.55,15345000.0,1999,0.0,41778.9,0.0,0.0,0.0,41778.9
106,CA,470000.0,50,23500000.0,3525000.0,1.32,31020000.0,2002,0.0,36653.3,5021.8,3007.5,0.0,44682.6
107,CA,480000.0,67,32160000.0,6432000.0,1.39,44702000.0,2003,0.0,38511.7,4615.1,12293.0,0.0,55419.8
108,CO,30000.0,74,2220000.0,1132000.0,0.85,1887000.0,1996,0.0,669.3,0.0,0.0,0.0,669.3
109,CO,35000.0,55,1925000.0,982000.0,0.82,1579000.0,1997,0.0,4357.9,0.0,0.0,0.0,4357.9
110,CO,45000.0,60,2700000.0,1404000.0,0.73,1971000.0,1995,0.0,655.2,0.0,0.0,0.0,655.2
111,CO,45000.0,76,3420000.0,1813000.0,0.56,1915000.0,1994,,,,,,
112,CO,50000.0,79,3950000.0,514000.0,0.63,2489000.0,1991,,,,,,
113,CO,52000.0,74,3848000.0,847000.0,0.59,2270000.0,1992,,,,,,
114,CO,53000.0,73,3869000.0,1161000.0,0.58,2244000.0,1993,,,,,,
115,CO,23000.0,80,1840000.0,791000.0,1.35,2484000.0,2004,1861.5,1657.0,1847.5,0.0,0.0,5366.0
116,CO,24000.0,60,1440000.0,576000.0,1.29,1858000.0,2002,0.0,1213.2,353.6,0.0,0.0,1566.8
117,CO,24000.0,86,2064000.0,722000.0,1.4,2890000.0,2003,0.0,381.1,485.3,0.0,0.0,866.4
118,CO,25000.0,48,1200000.0,468000.0,2.07,2484000.0,2012,12283.8,3915.9,5185.3,0.0,0.0,21385.0
119,CO,26000.0,43,1118000.0,324000.0,2.1,2348000.0,2013,9791.5,3276.3,6200.5,0.0,0.0,19268.3
120,CO,26000.0,55,1430000.0,529000.0,0.71,1015000.0,2001,0.0,1575.0,9.8,0.0,0.0,1584.8
121,CO,27000.0,37,999000.0,200000.0,2.11,2108000.0,2014,8658.2,1140.7,8689.7,0.0,0.0,18488.6
122,CO,27000.0,45,1215000.0,656000.0,1.51,1835000.0,2008,4894.1,960.4,2425.9,12.2,0.0,8292.6
123,CO,27000.0,72,1944000.0,1594000.0,0.7,1361000.0,1998,0.0,1724.5,0.0,0.0,0.0,1724.5
124,CO,27000.0,76,2052000.0,1436000.0,0.68,1395000.0,1999,0.0,913.9,0.0,0.0,0.0,913.9
125,CO,28000.0,53,1484000.0,326000.0,1.43,2122000.0,2009,7375.4,2561.9,2176.0,0.0,0.0,12113.3
126,CO,28000.0,70,1960000.0,902000.0,0.97,1901000.0,2005,5369.9,2381.9,622.5,0.0,0.0,8374.3
127,CO,29000.0,51,1479000.0,399000.0,2.26,3343000.0,2015,0.0,4567.8,207.0,0.0,0.0,4774.8
128,CO,29000.0,60,1740000.0,957000.0,0.62,1079000.0,2000,0.0,263.8,0.0,0.0,0.0,263.8
129,CO,31000.0,51,1581000.0,838000.0,1.15,1818000.0,2007,2223.3,1794.0,1077.1,0.0,0.0,5094.4
130,CO,31000.0,55,1705000.0,443000.0,2.0,3410000.0,2011,20234.1,3789.6,3456.8,0.0,0.0,27480.5
131,CO,32000.0,40,1280000.0,282000.0,2.24,2867000.0,2016,,,,,,
132,CO,33000.0,43,1419000.0,284000.0,2.06,2923000.0,2017,,,,,,
133,CO,34000.0,56,1904000.0,533000.0,1.52,2894000.0,2010,16623.2,3435.3,4125.3,0.0,0.0,24183.8
134,CO,36000.0,75,2700000.0,1458000.0,1.04,2808000.0,2006,3165.9,883.8,1464.0,0.0,0.0,5513.7
135,FL,200000.0,113,22600000.0,2712000.0,0.5,11300000.0,1993,,,,,,
136,FL,220000.0,104,22880000.0,2517000.0,0.53,12126000.0,1992,,,,,,
137,FL,225000.0,83,18675000.0,1307000.0,0.53,9898000.0,1991,,,,,,
138,FL,230000.0,84,19320000.0,2898000.0,0.47,9080000.0,1994,0.0,3039.4,0.0,0.0,0.0,3039.4
139,FL,230000.0,86,19780000.0,1780000.0,0.64,12659000.0,1995,0.0,4828.5,0.0,0.0,0.0,4828.5
140,FL,240000.0,67,16080000.0,2734000.0,0.73,11738000.0,1997,0.0,9347.5,0.0,0.0,0.0,9347.5
141,FL,240000.0,105,25200000.0,2268000.0,0.86,21672000.0,1996,0.0,12278.0,0.0,0.0,0.0,12278.0
142,FL,150000.0,79,11850000.0,1304000.0,1.32,15642000.0,2008,134.3,31040.8,2152.0,181.1,0.0,33508.2
143,FL,160000.0,71,11360000.0,1363000.0,0.99,11246000.0,2007,84.4,42580.1,933.8,16.5,0.0,43614.8
144,FL,160000.0,86,13760000.0,2477000.0,0.87,11971000.0,2005,7.9,26821.9,1887.8,93.5,0.0,28811.1
145,FL,170000.0,68,11560000.0,1618000.0,1.42,16415000.0,2009,96.3,31796.6,2237.5,734.4,0.0,34864.8
146,FL,170000.0,81,13770000.0,1790000.0,1.0,13770000.0,2006,85.4,20595.0,625.4,156.2,0.0,21462.0
147,FL,180000.0,61,10980000.0,988000.0,1.68,18446000.0,2011,358.2,38183.4,13523.4,469.8,0.0,52534.8
148,FL,193000.0,64,12352000.0,1235000.0,1.84,22728000.0,2012,657.7,45642.4,11270.7,487.6,0.0,58058.4
149,FL,200000.0,69,13800000.0,1794000.0,1.56,21528000.0,2010,238.5,29766.4,3700.1,290.7,0.0,33995.7
150,FL,205000.0,43,8815000.0,529000.0,2.4,21156000.0,2017,,,,,,
151,FL,205000.0,98,20090000.0,2009000.0,1.02,20492000.0,2004,0.0,15851.0,1146.7,0.0,0.0,16997.7
152,FL,210000.0,71,14910000.0,1491000.0,1.32,19681000.0,2003,0.0,35597.6,0.0,0.0,0.0,35597.6
153,FL,215000.0,50,10750000.0,538000.0,2.43,26123000.0,2016,93.8,52580.4,11642.4,1.8,0.0,64318.4
154,FL,220000.0,100,22000000.0,3432000.0,0.64,14080000.0,2001,0.0,9378.8,0.0,0.0,0.0,9378.8
155,FL,220000.0,54,11880000.0,832000.0,1.97,23404000.0,2015,198.9,37847.4,7991.5,712.0,0.0,46749.8
156,FL,220000.0,61,13420000.0,1074000.0,2.03,27243000.0,2013,281.9,61532.0,13291.0,643.9,0.0,75748.8
157,FL,220000.0,93,20460000.0,2026000.0,1.14,23324000.0,2002,0.0,7846.5,10.2,0.0,0.0,7856.7
158,FL,228000.0,102,23256000.0,4186000.0,0.53,12326000.0,1999,0.0,11173.8,0.0,0.0,0.0,11173.8
159,FL,230000.0,98,22540000.0,4508000.0,0.64,14426000.0,1998,0.0,11049.1,0.0,0.0,0.0,11049.1
160,FL,232000.0,105,24360000.0,2923000.0,0.54,13154000.0,2000,0.0,6003.8,0.0,0.0,0.0,6003.8
161,FL,245000.0,60,14700000.0,1029000.0,2.08,30576000.0,2014,858.6,30203.3,13241.9,368.9,0.0,44672.7
162,GA,70000.0,62,4340000.0,260000.0,0.71,3081000.0,1995,0.0,0.9,0.0,0.0,0.0,0.9
163,GA,75000.0,46,3450000.0,587000.0,0.79,2726000.0,1997,0.0,10856.3,0.0,0.0,0.0,10856.3
164,GA,75000.0,68,5100000.0,306000.0,0.88,4488000.0,1996,0.0,1008.8,0.0,0.0,0.0,1008.8
165,GA,80000.0,56,4480000.0,179000.0,0.61,2733000.0,1993,,,,,,
166,GA,80000.0,63,5040000.0,958000.0,0.57,2873000.0,1994,,,,,,
167,GA,85000.0,55,4675000.0,701000.0,0.66,3086000.0,1992,,,,,,
168,GA,102000.0,42,4284000.0,129000.0,0.63,2699000.0,1991,,,,,,
169,GA,50000.0,52,2600000.0,52000.0,1.13,2938000.0,2002,0.0,5541.3,2643.7,0.0,0.0,8185.0
170,GA,52000.0,65,3380000.0,270000.0,1.28,4326000.0,2003,0.0,11799.7,1670.2,0.0,0.0,13469.9
171,GA,55000.0,46,2530000.0,152000.0,1.67,4225000.0,2010,2010.1,15499.6,8551.6,45.6,10.4,26117.3
172,GA,55000.0,57,3135000.0,188000.0,0.7,2195000.0,2001,0.0,4127.4,0.0,0.0,0.0,4127.4
173,GA,55000.0,57,3135000.0,376000.0,0.63,1975000.0,2000,0.0,3065.3,0.0,0.0,0.0,3065.3
174,GA,59000.0,49,2891000.0,434000.0,0.89,2573000.0,2005,58.4,3524.6,3326.1,7.6,20.6,6937.3
175,GA,59000.0,51,3009000.0,181000.0,1.92,5777000.0,2012,2027.7,21222.0,17521.6,62.3,5.9,40839.5
176,GA,60000.0,58,3480000.0,522000.0,1.19,4141000.0,2007,3736.5,5571.6,7840.9,10.8,0.0,17159.8
177,GA,63000.0,49,3087000.0,648000.0,1.2,3704000.0,2004,4667.9,3927.7,1823.0,0.1,2.7,10421.4
178,GA,63000.0,74,4662000.0,746000.0,1.2,5594000.0,2006,1161.6,11053.7,9371.1,52.7,41.4,21680.5
179,GA,65000.0,41,2665000.0,346000.0,1.47,3918000.0,2009,2305.1,11526.9,9464.0,27.8,0.4,23324.2
180,GA,65000.0,43,2795000.0,196000.0,1.65,4612000.0,2011,2592.3,38017.1,17996.9,6.0,13.1,58625.4
181,GA,65000.0,51,3315000.0,497000.0,0.64,2122000.0,1999,0.0,3647.8,0.0,0.0,0.0,3647.8
182,GA,65000.0,71,4615000.0,369000.0,1.52,7015000.0,2008,1942.8,6568.8,9468.3,25.9,21.5,18027.3
183,GA,67000.0,50,3350000.0,637000.0,2.26,7571000.0,2013,4551.9,17838.7,22223.9,33.7,0.0,44648.2
184,GA,69000.0,40,2760000.0,221000.0,2.43,6707000.0,2015,1734.4,24940.5,2930.0,41.6,0.0,29646.5
185,GA,73000.0,62,4526000.0,362000.0,2.19,9912000.0,2014,7799.7,27802.7,16303.3,27.0,0.0,51932.7
186,GA,75000.0,56,4200000.0,307000.0,0.69,2898000.0,1998,0.0,5259.6,0.0,0.0,0.0,5259.6
187,GA,96000.0,39,3744000.0,899000.0,2.69,10071000.0,2016,4515.6,42934.0,9302.7,63.5,0.0,56815.8
188,GA,99000.0,32,3168000.0,190000.0,2.96,9377000.0,2017,,,,,,
189,HI,8000.0,129,1032000.0,103000.0,0.56,578000.0,1995,,,,,,
190,HI,8000.0,155,1240000.0,62000.0,0.81,1004000.0,1996,,,,,,
191,HI,9000.0,138,1242000.0,460000.0,0.54,671000.0,1992,,,,,,
192,HI,9000.0,146,1314000.0,158000.0,0.86,1130000.0,1997,,,,,,
193,HI,9000.0,177,1593000.0,1020000.0,0.52,828000.0,1993,,,,,,
194,HI,10000.0,131,1310000.0,328000.0,0.57,747000.0,1991,,,,,,
195,HI,11000.0,100,1100000.0,429000.0,0.48,528000.0,1994,,,,,,
196,HI,10000.0,75,750000.0,263000.0,4.15,3113000.0,2012,,,,,,
197,HI,10000.0,77,770000.0,239000.0,2.75,2118000.0,2010,,,,,,
198,HI,10000.0,90,900000.0,225000.0,1.59,1431000.0,2008,,,,,,
199,HI,10000.0,92,920000.0,285000.0,1.7,1564000.0,2007,,,,,,
200,HI,10000.0,93,930000.0,233000.0,1.21,1125000.0,2006,,,,,,
201,HI,10000.0,95,950000.0,323000.0,1.76,1672000.0,2009,,,,,,
202,HI,12000.0,131,1572000.0,16000.0,1.51,2374000.0,2017,,,,,,
203,HI,13000.0,83,1079000.0,65000.0,1.97,2126000.0,2013,,,,,,
204,HI,14000.0,102,1428000.0,71000.0,1.91,2727000.0,2015,,,,,,
205,HI,15000.0,93,1395000.0,140000.0,2.29,3195000.0,2014,,,,,,
206,HI,16000.0,113,1808000.0,127000.0,2.31,4176000.0,2016,,,,,,
207,HI,7000.0,112,784000.0,125000.0,0.82,643000.0,2000,,,,,,
208,HI,7000.0,114,798000.0,43000.0,1.45,1157000.0,2003,,,,,,
209,HI,7000.0,136,952000.0,29000.0,1.11,1057000.0,2002,,,,,,
210,HI,8000.0,118,944000.0,66000.0,0.77,727000.0,1998,,,,,,
211,HI,8000.0,80,640000.0,32000.0,0.8,512000.0,1999,,,,,,
212,HI,8000.0,87,696000.0,84000.0,0.87,606000.0,2001,,,,,,
213,HI,8000.0,96,768000.0,77000.0,1.59,1221000.0,2004,,,,,,
214,HI,9000.0,131,1179000.0,283000.0,1.43,1686000.0,2005,,,,,,
215,HI,9000.0,74,666000.0,246000.0,3.65,2431000.0,2011,,,,,,
216,IA,45000.0,74,3330000.0,1765000.0,0.86,2864000.0,1997,0.0,47.7,0.0,0.0,0.0,47.7
217,IA,50000.0,68,3400000.0,612000.0,0.77,2618000.0,1995,0.0,23.7,0.0,0.0,0.0,23.7
218,IA,55000.0,66,3630000.0,1089000.0,0.65,2360000.0,1994,,,,,,
219,IA,58000.0,67,3886000.0,933000.0,0.95,3692000.0,1996,0.0,38.6,0.0,0.0,0.0,38.6
220,IA,60000.0,49,2940000.0,441000.0,0.56,1646000.0,1993,,,,,,
221,IA,65000.0,62,4030000.0,766000.0,0.57,2297000.0,1992,,,,,,
222,IA,70000.0,59,4130000.0,909000.0,0.57,2354000.0,1991,,,,,,
223,IA,24000.0,62,1488000.0,580000.0,1.58,2351000.0,2008,95696.0,16994.9,37337.2,0.9,0.0,150029.0
224,IA,25000.0,62,1550000.0,961000.0,1.96,3038000.0,2011,129359.2,36744.7,56816.9,10.3,0.0,222931.1
225,IA,26000.0,42,1092000.0,339000.0,1.6,1747000.0,2009,87469.4,17994.1,52617.1,7.5,0.0,158088.1
226,IA,26000.0,81,2106000.0,1221000.0,1.31,2759000.0,2007,55855.6,6057.1,31059.7,7.9,0.0,92980.3
227,IA,26000.0,84,2184000.0,1441000.0,1.37,2992000.0,2006,48965.9,4205.2,18630.3,8.4,0.0,71809.8
228,IA,27000.0,49,1323000.0,463000.0,1.92,2540000.0,2010,61314.3,75558.9,48152.2,5.8,0.0,185031.2
229,IA,28000.0,88,2464000.0,1232000.0,1.21,2981000.0,2005,39662.1,5884.9,8273.3,9.1,0.0,53829.4
230,IA,30000.0,67,2010000.0,1206000.0,0.68,1367000.0,2000,0.0,61.4,0.0,0.0,0.0,61.4
231,IA,32000.0,59,1888000.0,868000.0,1.42,2681000.0,2003,0.0,79.4,4.4,9.2,0.0,93.0
232,IA,33000.0,51,1683000.0,875000.0,0.75,1262000.0,2001,0.0,57.6,0.6,0.0,0.0,58.2
233,IA,33000.0,70,2310000.0,901000.0,1.43,3303000.0,2002,0.0,102.5,3.3,0.0,0.0,105.8
234,IA,35000.0,43,1505000.0,933000.0,2.41,3627000.0,2014,256886.6,53938.0,64834.6,11.9,0.0,375671.1
235,IA,35000.0,58,2030000.0,1035000.0,2.22,4507000.0,2017,,,,,,
236,IA,35000.0,67,2345000.0,1337000.0,1.06,2486000.0,2004,21798.9,8143.3,5280.1,16.0,0.0,35238.3
237,IA,36000.0,50,1800000.0,990000.0,2.2,3960000.0,2015,3.2,4945.6,6004.2,3.3,0.0,10956.3
238,IA,37000.0,48,1776000.0,746000.0,2.08,3694000.0,2016,0.0,3160.6,1105.8,7.0,0.0,4273.4
239,IA,37000.0,61,2257000.0,1196000.0,2.17,4898000.0,2012,168229.2,49328.3,59286.2,11.0,0.0,276854.7
240,IA,39000.0,48,1872000.0,1217000.0,2.45,4586000.0,2013,214836.0,70715.7,49952.7,25.5,0.0,335529.9
241,IA,40000.0,65,2600000.0,2028000.0,0.65,1690000.0,1999,0.0,65.5,0.0,0.0,0.0,65.5
242,IA,50000.0,78,3900000.0,2301000.0,0.7,2730000.0,1998,0.0,322.4,0.0,0.0,0.0,322.4
243,ID,110000.0,45,4950000.0,1535000.0,0.88,4356000.0,1996,0.0,1107.7,0.0,0.0,0.0,1107.7
244,ID,120000.0,64,7680000.0,2304000.0,0.72,5530000.0,1997,0.0,2210.1,0.0,0.0,0.0,2210.1
245,ID,125000.0,48,6000000.0,1020000.0,0.69,4140000.0,1995,0.0,182.1,0.0,0.0,0.0,182.1
246,ID,127000.0,59,7493000.0,1274000.0,0.52,3896000.0,1994,0.0,52.7,0.0,0.0,0.0,52.7
247,ID,133000.0,71,9443000.0,1700000.0,0.52,4910000.0,1993,,,,,,
248,ID,135000.0,51,6885000.0,1308000.0,0.52,3580000.0,1992,,,,,,
249,ID,140000.0,46,6440000.0,1739000.0,0.54,3478000.0,1991,,,,,,
250,ID,100000.0,46,4600000.0,1380000.0,1.33,6118000.0,2003,0.0,3601.3,575.4,27.1,0.0,4203.8
251,ID,100000.0,46,4600000.0,1610000.0,0.67,3082000.0,2001,0.0,2620.4,145.1,0.0,0.0,2765.5
252,ID,100000.0,47,4700000.0,2679000.0,0.52,2444000.0,2000,0.0,4524.8,0.0,0.0,0.0,4524.8
253,ID,100000.0,57,5700000.0,1653000.0,1.37,7809000.0,2002,0.0,2132.6,1352.3,4.5,0.0,3489.4
254,ID,100000.0,63,6300000.0,2520000.0,1.02,6426000.0,2004,0.3,3398.2,973.4,133.9,60.7,4566.5
255,ID,100000.0,34,3400000.0,850000.0,2.03,6902000.0,2014,6741.1,30798.5,5683.5,40.1,31.2,43294.4
256,ID,103000.0,46,4738000.0,1706000.0,1.52,7202000.0,2009,2353.4,22734.0,3717.1,61.7,19.3,28885.5
257,ID,120000.0,48,5760000.0,3110000.0,0.59,3398000.0,1999,0.0,906.8,0.0,0.0,0.0,906.8
258,ID,120000.0,50,6000000.0,2220000.0,0.65,3900000.0,1998,0.0,2116.3,0.0,0.0,0.0,2116.3
259,ID,83000.0,32,2656000.0,1036000.0,2.02,5365000.0,2013,4217.4,27564.6,7735.4,44.4,19.4,39581.2
260,ID,87000.0,36,3132000.0,1879000.0,1.78,5575000.0,2011,1157.6,25864.1,4727.0,108.7,27.6,31885.0
261,ID,89000.0,32,2848000.0,1082000.0,1.93,5497000.0,2015,0.3,20995.8,178.2,53.3,3.2,21230.8
262,ID,90000.0,40,3600000.0,1440000.0,1.46,5256000.0,2008,470.2,15855.1,1813.0,76.1,15.6,18230.0
263,ID,92000.0,32,2944000.0,530000.0,1.63,4799000.0,2012,3325.7,34000.0,5972.2,87.5,4.9,43390.3
264,ID,92000.0,41,3772000.0,1848000.0,1.15,4338000.0,2007,60.6,9556.5,1220.5,67.5,18.6,10923.7
265,ID,95000.0,37,3515000.0,1793000.0,0.8,2812000.0,2005,99.1,3750.9,1607.9,117.0,23.0,5597.9
266,ID,95000.0,44,4180000.0,1045000.0,1.79,7482000.0,2017,,,,,,
267,ID,95000.0,44,4180000.0,2592000.0,0.97,4055000.0,2006,1186.8,5475.7,1106.5,157.1,2.8,7928.9
268,ID,97000.0,27,2619000.0,1179000.0,1.61,4217000.0,2010,4288.3,19051.4,6740.8,143.4,36.7,30260.6
269,ID,97000.0,34,3298000.0,1253000.0,1.82,6002000.0,2016,1.1,16642.4,2278.5,115.6,0.0,19037.6
270,IL,7000.0,69,483000.0,222000.0,1.27,613000.0,1997,0.0,143.2,0.0,0.0,0.0,143.2
271,IL,11000.0,74,814000.0,212000.0,1.13,920000.0,1995,0.0,50.0,0.0,0.0,0.0,50.0
272,IL,11000.0,74,814000.0,285000.0,1.35,1099000.0,1996,0.0,69.8,0.0,0.0,0.0,69.8
273,IL,13000.0,80,1040000.0,468000.0,1.04,1082000.0,1994,,,,,,
274,IL,15000.0,48,720000.0,252000.0,0.96,691000.0,1993,,,,,,
275,IL,16000.0,53,848000.0,237000.0,0.88,746000.0,1992,,,,,,
276,IL,21000.0,52,1092000.0,393000.0,0.79,863000.0,1991,,,,,,
277,IL,10000.0,48,480000.0,77000.0,5.42,2602000.0,2016,2.5,8139.3,2710.1,0.0,0.0,10851.9
278,IL,10000.0,66,660000.0,356000.0,2.14,1412000.0,2006,39370.0,2538.7,8750.8,74.9,64.3,50798.7
279,IL,11000.0,46,506000.0,167000.0,4.76,2409000.0,2017,,,,,,
280,IL,6000.0,76,456000.0,251000.0,1.58,720000.0,2001,0.0,650.8,0.0,0.0,0.0,650.8
281,IL,7000.0,48,336000.0,101000.0,4.19,1408000.0,2013,222432.9,79582.5,31131.3,178.9,0.0,333325.6
282,IL,7000.0,50,350000.0,98000.0,3.9,1365000.0,2011,130241.7,66760.4,30175.8,98.2,0.0,227276.1
283,IL,7000.0,55,385000.0,193000.0,1.86,716000.0,2004,38467.5,7921.4,2068.2,456.9,110.5,49024.5
284,IL,7000.0,60,420000.0,252000.0,1.83,769000.0,2003,0.0,790.6,21.7,46.3,0.0,858.6
285,IL,7000.0,61,427000.0,145000.0,3.55,1516000.0,2012,212756.9,58895.9,38048.5,152.7,0.0,309854.0
286,IL,8000.0,34,272000.0,57000.0,2.55,694000.0,2009,87037.3,8471.3,33399.8,123.2,0.0,129031.6
287,IL,8000.0,49,392000.0,94000.0,4.11,1611000.0,2014,278498.8,85852.3,38568.4,92.1,0.0,403011.6
288,IL,8000.0,51,408000.0,155000.0,4.66,1901000.0,2015,17.1,6849.6,15849.1,80.9,0.0,22796.7
289,IL,8000.0,56,448000.0,116000.0,2.59,1160000.0,2008,83463.1,10470.0,17551.8,24.9,0.0,111509.8
290,IL,8000.0,61,488000.0,146000.0,1.17,571000.0,2000,0.0,416.4,0.0,0.0,0.0,416.4
291,IL,8000.0,85,680000.0,408000.0,1.84,1251000.0,2005,47239.0,7969.5,4114.8,74.2,0.0,59397.5
292,IL,9000.0,41,369000.0,92000.0,2.78,1026000.0,2010,78975.3,74302.9,34804.7,24.5,0.0,188107.4
293,IL,9000.0,63,567000.0,374000.0,2.49,1412000.0,2007,59760.1,6555.4,14219.0,73.1,0.0,80607.6
294,IL,9000.0,66,594000.0,327000.0,1.15,683000.0,1999,0.0,231.0,0.0,0.0,0.0,231.0
295,IL,9000.0,71,639000.0,204000.0,1.19,760000.0,1998,0.0,200.9,0.0,0.0,0.0,200.9
296,IL,9000.0,80,720000.0,130000.0,1.47,1058000.0,2002,0.0,293.7,15.7,0.0,0.0,309.4
297,IN,8000.0,71,568000.0,352000.0,1.13,642000.0,1997,0.0,414.7,0.0,0.0,0.0,414.7
298,IN,9000.0,75,675000.0,412000.0,1.03,695000.0,1996,0.0,617.8,0.0,0.0,0.0,617.8
299,IN,12000.0,63,756000.0,166000.0,0.72,544000.0,1995,0.0,81.3,0.0,0.0,0.0,81.3
300,IN,12000.0,66,792000.0,364000.0,0.7,554000.0,1993,,,,,,
301,IN,13000.0,54,702000.0,204000.0,0.71,498000.0,1994,,,,,,
302,IN,15000.0,31,465000.0,186000.0,0.72,335000.0,1992,,,,,,
303,IN,21000.0,50,1050000.0,368000.0,0.68,714000.0,1991,,,,,,
304,IN,10000.0,43,430000.0,151000.0,2.23,959000.0,2010,38671.5,50011.9,16785.9,30.8,13.7,105513.8
305,IN,10000.0,81,810000.0,437000.0,0.9,729000.0,1999,0.0,458.3,0.0,0.0,0.0,458.3
306,IN,5000.0,56,280000.0,78000.0,1.66,465000.0,2003,0.0,441.8,69.0,65.5,0.0,576.3
307,IN,5000.0,62,310000.0,115000.0,3.19,989000.0,2014,149287.3,66659.6,18844.2,56.8,0.4,234848.3
308,IN,6000.0,47,282000.0,82000.0,2.77,781000.0,2013,123068.8,37155.9,23874.4,27.6,0.0,184126.7
309,IN,6000.0,53,318000.0,165000.0,3.23,1027000.0,2015,7.1,2418.8,1287.9,38.3,0.0,3752.1
310,IN,7000.0,48,336000.0,128000.0,3.94,1324000.0,2017,,,,,,
311,IN,7000.0,54,378000.0,125000.0,1.58,597000.0,2006,28214.9,4295.6,10034.6,32.6,53.1,42630.8
312,IN,7000.0,59,413000.0,145000.0,1.47,607000.0,2004,18854.2,3633.8,2092.6,66.7,83.6,24730.9
313,IN,7000.0,62,434000.0,208000.0,3.46,1502000.0,2016,6.4,1768.4,937.9,35.3,0.0,2748.0
314,IN,7000.0,67,469000.0,150000.0,1.68,788000.0,2008,37050.8,2742.7,10810.1,20.2,18.6,50642.4
315,IN,7000.0,76,532000.0,186000.0,0.92,489000.0,2001,0.0,393.3,0.0,0.0,0.0,393.3
316,IN,8000.0,51,408000.0,147000.0,2.14,873000.0,2011,56387.8,53736.8,15199.8,45.6,4.3,125374.3
317,IN,8000.0,53,424000.0,119000.0,1.5,636000.0,2007,45215.8,7096.6,10117.2,40.6,10.2,62480.4
318,IN,8000.0,59,472000.0,203000.0,2.54,1199000.0,2012,108503.1,52850.4,19470.2,28.2,1.7,180853.6
319,IN,8000.0,62,496000.0,233000.0,1.19,590000.0,2002,0.0,255.7,30.2,0.0,0.0,285.9
320,IN,8000.0,64,512000.0,189000.0,1.18,604000.0,2005,39014.6,2692.9,6777.0,41.7,24.5,48550.7
321,IN,8000.0,65,520000.0,286000.0,1.03,536000.0,2000,0.0,228.9,0.0,0.0,0.0,228.9
322,IN,9000.0,32,288000.0,101000.0,2.02,582000.0,2009,37115.0,13889.8,15124.8,76.8,19.8,66226.2
323,IN,9000.0,92,828000.0,489000.0,0.85,704000.0,1998,0.0,93.1,0.0,0.0,0.0,93.1
324,KS,16000.0,51,816000.0,294000.0,0.94,767000.0,1996,0.0,7.6,0.0,0.0,0.0,7.6
325,KS,17000.0,67,1139000.0,182000.0,0.89,1014000.0,1995,0.0,24.4,0.0,0.0,0.0,24.4
